time_s,altitude_m,vertical_velocity_ms,vertical_accel_ms2,lateral_distance_m,lateral_direction_deg,phase
175.0,5897.34,-25.0,0.0,1820.25,60.0,DESCENT
175.1,5894.84,-25.0,0.0,1821.6,60.0,DESCENT
175.2,5892.34,-25.0,0.0,1822.95,60.0,DESCENT
175.3,5889.84,-25.0,0.0,1824.3,60.0,DESCENT
175.4,5887.34,-25.0,0.0,1825.65,60.0,DESCENT
175.5,5884.84,-25.0,0.0,1827.0,60.0,DESCENT
175.6,5882.34,-25.0,0.0,1828.35,60.0,DESCENT
175.7,5879.84,-25.0,0.0,1829.7,60.0,DESCENT
175.8,5877.34,-25.0,0.0,1831.05,60.0,DESCENT
175.9,5874.84,-25.0,0.0,1832.4,60.0,DESCENT
176.0,5872.34,-25.0,0.0,1833.75,60.0,DESCENT
176.1,5869.84,-25.0,0.0,1835.1,60.0,DESCENT
176.2,5867.34,-25.0,0.0,1836.45,60.0,DESCENT
176.3,5864.84,-25.0,0.0,1837.8,60.0,DESCENT
176.4,5862.34,-25.0,0.0,1839.15,60.0,DESCENT
176.5,5859.84,-25.0,0.0,1840.5,60.0,DESCENT
176.6,5857.34,-25.0,0.0,1841.85,60.0,DESCENT
176.7,5854.84,-25.0,0.0,1843.2,60.0,DESCENT
176.8,5852.34,-25.0,0.0,1844.55,60.0,DESCENT
176.9,5849.84,-25.0,0.0,1845.9,60.0,DESCENT
177.0,5847.34,-25.0,0.0,1847.25,60.0,DESCENT
177.1,5844.84,-25.0,0.0,1848.6,60.0,DESCENT
177.2,5842.34,-25.0,0.0,1849.95,60.0,DESCENT
177.3,5839.84,-25.0,0.0,1851.3,60.0,DESCENT
177.4,5837.34,-25.0,0.0,1852.65,60.0,DESCENT
177.5,5834.84,-25.0,0.0,1854.0,60.0,DESCENT
177.6,5832.34,-25.0,0.0,1855.35,60.0,DESCENT
177.7,5829.84,-25.0,0.0,1856.7,60.0,DESCENT
177.8,5827.34,-25.0,0.0,1858.05,60.0,DESCENT
177.9,5824.84,-25.0,0.0,1859.4,60.0,DESCENT
178.0,5822.34,-25.0,0.0,1860.75,60.0,DESCENT
178.1,5819.84,-25.0,0.0,1862.1,60.0,DESCENT
178.2,5817.34,-25.0,0.0,1863.45,60.0,DESCENT
178.3,5814.84,-25.0,0.0,1864.8,60.0,DESCENT
178.4,5812.34,-25.0,0.0,1866.15,60.0,DESCENT
178.5,5809.84,-25.0,0.0,1867.5,60.0,DESCENT
178.6,5807.34,-25.0,0.0,1868.85,60.0,DESCENT
178.7,5804.84,-25.0,0.0,1870.2,60.0,DESCENT
178.8,5802.34,-25.0,0.0,1871.55,60.0,DESCENT
178.9,5799.84,-25.0,0.0,1872.9,60.0,DESCENT
179.0,5797.34,-25.0,0.0,1874.25,60.0,DESCENT
179.1,5794.84,-25.0,0.0,1875.6,60.0,DESCENT
179.2,5792.34,-25.0,0.0,1876.95,60.0,DESCENT
179.3,5789.84,-25.0,0.0,1878.3,60.0,DESCENT
179.4,5787.34,-25.0,0.0,1879.65,60.0,DESCENT
179.5,5784.84,-25.0,0.0,1881.0,60.0,DESCENT
179.6,5782.34,-25.0,0.0,1882.35,60.0,DESCENT
179.7,5779.84,-25.0,0.0,1883.7,60.0,DESCENT
179.8,5777.34,-25.0,0.0,1885.05,60.0,DESCENT
179.9,5774.84,-25.0,0.0,1886.4,60.0,DESCENT
180.0,5772.34,-25.0,0.0,1887.75,60.0,DESCENT
180.1,5769.84,-25.0,0.0,1889.1,60.0,DESCENT
180.2,5767.34,-25.0,0.0,1890.45,60.0,DESCENT
180.3,5764.84,-25.0,0.0,1891.8,60.0,DESCENT
180.4,5762.34,-25.0,0.0,1893.15,60.0,DESCENT
180.5,5759.84,-25.0,0.0,1894.5,60.0,DESCENT
180.6,5757.34,-25.0,0.0,1895.85,60.0,DESCENT
180.7,5754.84,-25.0,0.0,1897.2,60.0,DESCENT
180.8,5752.34,-25.0,0.0,1898.55,60.0,DESCENT
180.9,5749.84,-25.0,0.0,1899.9,60.0,DESCENT
181.0,5747.34,-25.0,0.0,1901.25,60.0,DESCENT
181.1,5744.84,-25.0,0.0,1902.6,60.0,DESCENT
181.2,5742.34,-25.0,0.0,1903.95,60.0,DESCENT
181.3,5739.84,-25.0,0.0,1905.3,60.0,DESCENT
181.4,5737.34,-25.0,0.0,1906.65,60.0,DESCENT
181.5,5734.84,-25.0,0.0,1908.0,60.0,DESCENT
181.6,5732.34,-25.0,0.0,1909.35,60.0,DESCENT
181.7,5729.84,-25.0,0.0,1910.7,60.0,DESCENT
181.8,5727.34,-25.0,0.0,1912.05,60.0,DESCENT
181.9,5724.84,-25.0,0.0,1913.4,60.0,DESCENT
182.0,5722.34,-25.0,0.0,1914.75,60.0,DESCENT
182.1,5719.84,-25.0,0.0,1916.1,60.0,DESCENT
182.2,5717.34,-25.0,0.0,1917.45,60.0,DESCENT
182.3,5714.84,-25.0,0.0,1918.8,60.0,DESCENT
182.4,5712.34,-25.0,0.0,1920.15,60.0,DESCENT
182.5,5709.84,-25.0,0.0,1921.5,60.0,DESCENT
182.6,5707.34,-25.0,0.0,1922.85,60.0,DESCENT
182.7,5704.84,-25.0,0.0,1924.2,60.0,DESCENT
182.8,5702.34,-25.0,0.0,1925.55,60.0,DESCENT
182.9,5699.84,-25.0,0.0,1926.9,60.0,DESCENT
183.0,5697.34,-25.0,0.0,1928.25,60.0,DESCENT
183.1,5694.84,-25.0,0.0,1929.6,60.0,DESCENT
183.2,5692.34,-25.0,0.0,1930.95,60.0,DESCENT
183.3,5689.84,-25.0,0.0,1932.3,60.0,DESCENT
183.4,5687.34,-25.0,0.0,1933.65,60.0,DESCENT
183.5,5684.84,-25.0,0.0,1935.0,60.0,DESCENT
183.6,5682.34,-25.0,0.0,1936.35,60.0,DESCENT
183.7,5679.84,-25.0,0.0,1937.7,60.0,DESCENT
183.8,5677.34,-25.0,0.0,1939.05,60.0,DESCENT
183.9,5674.84,-25.0,0.0,1940.4,60.0,DESCENT
184.0,5672.34,-25.0,0.0,1941.75,60.0,DESCENT
184.1,5669.84,-25.0,0.0,1943.1,60.0,DESCENT
184.2,5667.34,-25.0,0.0,1944.45,60.0,DESCENT
184.3,5664.84,-25.0,0.0,1945.8,60.0,DESCENT
184.4,5662.34,-25.0,0.0,1947.15,60.0,DESCENT
184.5,5659.84,-25.0,0.0,1948.5,60.0,DESCENT
184.6,5657.34,-25.0,0.0,1949.85,60.0,DESCENT
184.7,5654.84,-25.0,0.0,1951.2,60.0,DESCENT
184.8,5652.34,-25.0,0.0,1952.55,60.0,DESCENT
184.9,5649.84,-25.0,0.0,1953.9,60.0,DESCENT
185.0,5647.34,-25.0,0.0,1955.25,60.0,DESCENT
185.1,5644.84,-25.0,0.0,1956.6,60.0,DESCENT
185.2,5642.34,-25.0,0.0,1957.95,60.0,DESCENT
185.3,5639.84,-25.0,0.0,1959.3,60.0,DESCENT
185.4,5637.34,-25.0,0.0,1960.65,60.0,DESCENT
185.5,5634.84,-25.0,0.0,1962.0,60.0,DESCENT
185.6,5632.34,-25.0,0.0,1963.35,60.0,DESCENT
185.7,5629.84,-25.0,0.0,1964.7,60.0,DESCENT
185.8,5627.34,-25.0,0.0,1966.05,60.0,DESCENT
185.9,5624.84,-25.0,0.0,1967.4,60.0,DESCENT
186.0,5622.34,-25.0,0.0,1968.75,60.0,DESCENT
186.1,5619.84,-25.0,0.0,1970.1,60.0,DESCENT
186.2,5617.34,-25.0,0.0,1971.45,60.0,DESCENT
186.3,5614.84,-25.0,0.0,1972.8,60.0,DESCENT
186.4,5612.34,-25.0,0.0,1974.15,60.0,DESCENT
186.5,5609.84,-25.0,0.0,1975.5,60.0,DESCENT
186.6,5607.34,-25.0,0.0,1976.85,60.0,DESCENT
186.7,5604.84,-25.0,0.0,1978.2,60.0,DESCENT
186.8,5602.34,-25.0,0.0,1979.55,60.0,DESCENT
186.9,5599.84,-25.0,0.0,1980.9,60.0,DESCENT
187.0,5597.34,-25.0,0.0,1982.25,60.0,DESCENT
187.1,5594.84,-25.0,0.0,1983.6,60.0,DESCENT
187.2,5592.34,-25.0,0.0,1984.95,60.0,DESCENT
187.3,5589.84,-25.0,0.0,1986.3,60.0,DESCENT
187.4,5587.34,-25.0,0.0,1987.65,60.0,DESCENT
187.5,5584.84,-25.0,0.0,1989.0,60.0,DESCENT
187.6,5582.34,-25.0,0.0,1990.35,60.0,DESCENT
187.7,5579.84,-25.0,0.0,1991.7,60.0,DESCENT
187.8,5577.34,-25.0,0.0,1993.05,60.0,DESCENT
187.9,5574.84,-25.0,0.0,1994.4,60.0,DESCENT
188.0,5572.34,-25.0,0.0,1995.75,60.0,DESCENT
188.1,5569.84,-25.0,0.0,1997.1,60.0,DESCENT
188.2,5567.34,-25.0,0.0,1998.45,60.0,DESCENT
188.3,5564.84,-25.0,0.0,1999.8,60.0,DESCENT
188.4,5562.34,-25.0,0.0,2001.15,60.0,DESCENT
188.5,5559.84,-25.0,0.0,2002.5,60.0,DESCENT
188.6,5557.34,-25.0,0.0,2003.85,60.0,DESCENT
188.7,5554.84,-25.0,0.0,2005.2,60.0,DESCENT
188.8,5552.34,-25.0,0.0,2006.55,60.0,DESCENT
188.9,5549.84,-25.0,0.0,2007.9,60.0,DESCENT
189.0,5547.34,-25.0,0.0,2009.25,60.0,DESCENT
189.1,5544.84,-25.0,0.0,2010.6,60.0,DESCENT
189.2,5542.34,-25.0,0.0,2011.95,60.0,DESCENT
189.3,5539.84,-25.0,0.0,2013.3,60.0,DESCENT
189.4,5537.34,-25.0,0.0,2014.65,60.0,DESCENT
189.5,5534.84,-25.0,0.0,2016.0,60.0,DESCENT
189.6,5532.34,-25.0,0.0,2017.35,60.0,DESCENT
189.7,5529.84,-25.0,0.0,2018.7,60.0,DESCENT
189.8,5527.34,-25.0,0.0,2020.05,60.0,DESCENT
189.9,5524.84,-25.0,0.0,2021.4,60.0,DESCENT
190.0,5522.34,-25.0,0.0,2022.75,60.0,DESCENT
190.1,5519.84,-25.0,0.0,2024.1,60.0,DESCENT
190.2,5517.34,-25.0,0.0,2025.45,60.0,DESCENT
190.3,5514.84,-25.0,0.0,2026.8,60.0,DESCENT
190.4,5512.34,-25.0,0.0,2028.15,60.0,DESCENT
190.5,5509.84,-25.0,0.0,2029.5,60.0,DESCENT
190.6,5507.34,-25.0,0.0,2030.85,60.0,DESCENT
190.7,5504.84,-25.0,0.0,2032.2,60.0,DESCENT
190.8,5502.34,-25.0,0.0,2033.55,60.0,DESCENT
190.9,5499.84,-25.0,0.0,2034.9,60.0,DESCENT
191.0,5497.34,-25.0,0.0,2036.25,60.0,DESCENT
191.1,5494.84,-25.0,0.0,2037.6,60.0,DESCENT
191.2,5492.34,-25.0,0.0,2038.95,60.0,DESCENT
191.3,5489.84,-25.0,0.0,2040.3,60.0,DESCENT
191.4,5487.34,-25.0,0.0,2041.65,60.0,DESCENT
191.5,5484.84,-25.0,0.0,2043.0,60.0,DESCENT
191.6,5482.34,-25.0,0.0,2044.35,60.0,DESCENT
191.7,5479.84,-25.0,0.0,2045.7,60.0,DESCENT
191.8,5477.34,-25.0,0.0,2047.05,60.0,DESCENT
191.9,5474.84,-25.0,0.0,2048.4,60.0,DESCENT
192.0,5472.34,-25.0,0.0,2049.75,60.0,DESCENT
192.1,5469.84,-25.0,0.0,2051.1,60.0,DESCENT
192.2,5467.34,-25.0,0.0,2052.45,60.0,DESCENT
192.3,5464.84,-25.0,0.0,2053.8,60.0,DESCENT
192.4,5462.34,-25.0,0.0,2055.15,60.0,DESCENT
192.5,5459.84,-25.0,0.0,2056.5,60.0,DESCENT
192.6,5457.34,-25.0,0.0,2057.85,60.0,DESCENT
192.7,5454.84,-25.0,0.0,2059.2,60.0,DESCENT
192.8,5452.34,-25.0,0.0,2060.55,60.0,DESCENT
192.9,5449.84,-25.0,0.0,2061.9,60.0,DESCENT
193.0,5447.34,-25.0,0.0,2063.25,60.0,DESCENT
193.1,5444.84,-25.0,0.0,2064.6,60.0,DESCENT
193.2,5442.34,-25.0,0.0,2065.95,60.0,DESCENT
193.3,5439.84,-25.0,0.0,2067.3,60.0,DESCENT
193.4,5437.34,-25.0,0.0,2068.65,60.0,DESCENT
193.5,5434.84,-25.0,0.0,2070.0,60.0,DESCENT
193.6,5432.34,-25.0,0.0,2071.35,60.0,DESCENT
193.7,5429.84,-25.0,0.0,2072.7,60.0,DESCENT
193.8,5427.34,-25.0,0.0,2074.05,60.0,DESCENT
193.9,5424.84,-25.0,0.0,2075.4,60.0,DESCENT
194.0,5422.34,-25.0,0.0,2076.75,60.0,DESCENT
194.1,5419.84,-25.0,0.0,2078.1,60.0,DESCENT
194.2,5417.34,-25.0,0.0,2079.45,60.0,DESCENT
194.3,5414.84,-25.0,0.0,2080.8,60.0,DESCENT
194.4,5412.34,-25.0,0.0,2082.15,60.0,DESCENT
194.5,5409.84,-25.0,0.0,2083.5,60.0,DESCENT
194.6,5407.34,-25.0,0.0,2084.85,60.0,DESCENT
194.7,5404.84,-25.0,0.0,2086.2,60.0,DESCENT
194.8,5402.34,-25.0,0.0,2087.55,60.0,DESCENT
194.9,5399.84,-25.0,0.0,2088.9,60.0,DESCENT
195.0,5397.34,-25.0,0.0,2090.25,60.0,DESCENT
195.1,5394.84,-25.0,0.0,2091.6,60.0,DESCENT
195.2,5392.34,-25.0,0.0,2092.95,60.0,DESCENT
195.3,5389.84,-25.0,0.0,2094.3,60.0,DESCENT
195.4,5387.34,-25.0,0.0,2095.65,60.0,DESCENT
195.5,5384.84,-25.0,0.0,2097.0,60.0,DESCENT
195.6,5382.34,-25.0,0.0,2098.35,60.0,DESCENT
195.7,5379.84,-25.0,0.0,2099.7,60.0,DESCENT
195.8,5377.34,-25.0,0.0,2101.05,60.0,DESCENT
195.9,5374.84,-25.0,0.0,2102.4,60.0,DESCENT
196.0,5372.34,-25.0,0.0,2103.75,60.0,DESCENT
196.1,5369.84,-25.0,0.0,2105.1,60.0,DESCENT
196.2,5367.34,-25.0,0.0,2106.45,60.0,DESCENT
196.3,5364.84,-25.0,0.0,2107.8,60.0,DESCENT
196.4,5362.34,-25.0,0.0,2109.15,60.0,DESCENT
196.5,5359.84,-25.0,0.0,2110.5,60.0,DESCENT
196.6,5357.34,-25.0,0.0,2111.85,60.0,DESCENT
196.7,5354.84,-25.0,0.0,2113.2,60.0,DESCENT
196.8,5352.34,-25.0,0.0,2114.55,60.0,DESCENT
196.9,5349.84,-25.0,0.0,2115.9,60.0,DESCENT
197.0,5347.34,-25.0,0.0,2117.25,60.0,DESCENT
197.1,5344.84,-25.0,0.0,2118.6,60.0,DESCENT
197.2,5342.34,-25.0,0.0,2119.95,60.0,DESCENT
197.3,5339.84,-25.0,0.0,2121.3,60.0,DESCENT
197.4,5337.34,-25.0,0.0,2122.65,60.0,DESCENT
197.5,5334.84,-25.0,0.0,2124.0,60.0,DESCENT
197.6,5332.34,-25.0,0.0,2125.35,60.0,DESCENT
197.7,5329.84,-25.0,0.0,2126.7,60.0,DESCENT
197.8,5327.34,-25.0,0.0,2128.05,60.0,DESCENT
197.9,5324.84,-25.0,0.0,2129.4,60.0,DESCENT
198.0,5322.34,-25.0,0.0,2130.75,60.0,DESCENT
198.1,5319.84,-25.0,0.0,2132.1,60.0,DESCENT
198.2,5317.34,-25.0,0.0,2133.45,60.0,DESCENT
198.3,5314.84,-25.0,0.0,2134.8,60.0,DESCENT
198.4,5312.34,-25.0,0.0,2136.15,60.0,DESCENT
198.5,5309.84,-25.0,0.0,2137.5,60.0,DESCENT
198.6,5307.34,-25.0,0.0,2138.85,60.0,DESCENT
198.7,5304.84,-25.0,0.0,2140.2,60.0,DESCENT
198.8,5302.34,-25.0,0.0,2141.55,60.0,DESCENT
198.9,5299.84,-25.0,0.0,2142.9,60.0,DESCENT
199.0,5297.34,-25.0,0.0,2144.25,60.0,DESCENT
199.1,5294.84,-25.0,0.0,2145.6,60.0,DESCENT
199.2,5292.34,-25.0,0.0,2146.95,60.0,DESCENT
199.3,5289.84,-25.0,0.0,2148.3,60.0,DESCENT
199.4,5287.34,-25.0,0.0,2149.65,60.0,DESCENT
199.5,5284.84,-25.0,0.0,2151.0,60.0,DESCENT
199.6,5282.34,-25.0,0.0,2152.35,60.0,DESCENT
199.7,5279.84,-25.0,0.0,2153.7,60.0,DESCENT
199.8,5277.34,-25.0,0.0,2155.05,60.0,DESCENT
199.9,5274.84,-25.0,0.0,2156.4,60.0,DESCENT
200.0,5272.34,-25.0,0.0,2157.75,60.0,DESCENT
200.1,5269.84,-25.0,0.0,2159.1,60.0,DESCENT
200.2,5267.34,-25.0,0.0,2160.45,60.0,DESCENT
200.3,5264.84,-25.0,0.0,2161.8,60.0,DESCENT
200.4,5262.34,-25.0,0.0,2163.15,60.0,DESCENT
200.5,5259.84,-25.0,0.0,2164.5,60.0,DESCENT
200.6,5257.34,-25.0,0.0,2165.85,60.0,DESCENT
200.7,5254.84,-25.0,0.0,2167.2,60.0,DESCENT
200.8,5252.34,-25.0,0.0,2168.55,60.0,DESCENT
200.9,5249.84,-25.0,0.0,2169.9,60.0,DESCENT
201.0,5247.34,-25.0,0.0,2171.25,60.0,DESCENT
201.1,5244.84,-25.0,0.0,2172.6,60.0,DESCENT
201.2,5242.34,-25.0,0.0,2173.95,60.0,DESCENT
201.3,5239.84,-25.0,0.0,2175.3,60.0,DESCENT
201.4,5237.34,-25.0,0.0,2176.65,60.0,DESCENT
201.5,5234.84,-25.0,0.0,2178.0,60.0,DESCENT
201.6,5232.34,-25.0,0.0,2179.35,60.0,DESCENT
201.7,5229.84,-25.0,0.0,2180.7,60.0,DESCENT
201.8,5227.34,-25.0,0.0,2182.05,60.0,DESCENT
201.9,5224.84,-25.0,0.0,2183.4,60.0,DESCENT
202.0,5222.34,-25.0,0.0,2184.75,60.0,DESCENT
202.1,5219.84,-25.0,0.0,2186.1,60.0,DESCENT
202.2,5217.34,-25.0,0.0,2187.45,60.0,DESCENT
202.3,5214.84,-25.0,0.0,2188.8,60.0,DESCENT
202.4,5212.34,-25.0,0.0,2190.15,60.0,DESCENT
202.5,5209.84,-25.0,0.0,2191.5,60.0,DESCENT
202.6,5207.34,-25.0,0.0,2192.85,60.0,DESCENT
202.7,5204.84,-25.0,0.0,2194.2,60.0,DESCENT
202.8,5202.34,-25.0,0.0,2195.55,60.0,DESCENT
202.9,5199.84,-25.0,0.0,2196.9,60.0,DESCENT
203.0,5197.34,-25.0,0.0,2198.25,60.0,DESCENT
203.1,5194.84,-25.0,0.0,2199.6,60.0,DESCENT
203.2,5192.34,-25.0,0.0,2200.95,60.0,DESCENT
203.3,5189.84,-25.0,0.0,2202.3,60.0,DESCENT
203.4,5187.34,-25.0,0.0,2203.65,60.0,DESCENT
203.5,5184.84,-25.0,0.0,2205.0,60.0,DESCENT
203.6,5182.34,-25.0,0.0,2206.35,60.0,DESCENT
203.7,5179.84,-25.0,0.0,2207.7,60.0,DESCENT
203.8,5177.34,-25.0,0.0,2209.05,60.0,DESCENT
203.9,5174.84,-25.0,0.0,2210.4,60.0,DESCENT
204.0,5172.34,-25.0,0.0,2211.75,60.0,DESCENT
204.1,5169.84,-25.0,0.0,2213.1,60.0,DESCENT
204.2,5167.34,-25.0,0.0,2214.45,60.0,DESCENT
204.3,5164.84,-25.0,0.0,2215.8,60.0,DESCENT
204.4,5162.34,-25.0,0.0,2217.15,60.0,DESCENT
204.5,5159.84,-25.0,0.0,2218.5,60.0,DESCENT
204.6,5157.34,-25.0,0.0,2219.85,60.0,DESCENT
204.7,5154.84,-25.0,0.0,2221.2,60.0,DESCENT
204.8,5152.34,-25.0,0.0,2222.55,60.0,DESCENT
204.9,5149.84,-25.0,0.0,2223.9,60.0,DESCENT
205.0,5147.34,-25.0,0.0,2225.25,60.0,DESCENT
205.1,5144.84,-25.0,0.0,2226.6,60.0,DESCENT
205.2,5142.34,-25.0,0.0,2227.95,60.0,DESCENT
205.3,5139.84,-25.0,0.0,2229.3,60.0,DESCENT
205.4,5137.34,-25.0,0.0,2230.65,60.0,DESCENT
205.5,5134.84,-25.0,0.0,2232.0,60.0,DESCENT
205.6,5132.34,-25.0,0.0,2233.35,60.0,DESCENT
205.7,5129.84,-25.0,0.0,2234.7,60.0,DESCENT
205.8,5127.34,-25.0,0.0,2236.05,60.0,DESCENT
205.9,5124.84,-25.0,0.0,2237.4,60.0,DESCENT
206.0,5122.34,-25.0,0.0,2238.75,60.0,DESCENT
206.1,5119.84,-25.0,0.0,2240.1,60.0,DESCENT
206.2,5117.34,-25.0,0.0,2241.45,60.0,DESCENT
206.3,5114.84,-25.0,0.0,2242.8,60.0,DESCENT
206.4,5112.34,-25.0,0.0,2244.15,60.0,DESCENT
206.5,5109.84,-25.0,0.0,2245.5,60.0,DESCENT
206.6,5107.34,-25.0,0.0,2246.85,60.0,DESCENT
206.7,5104.84,-25.0,0.0,2248.2,60.0,DESCENT
206.8,5102.34,-25.0,0.0,2249.55,60.0,DESCENT
206.9,5099.84,-25.0,0.0,2250.9,60.0,DESCENT
207.0,5097.34,-25.0,0.0,2252.25,60.0,DESCENT
207.1,5094.84,-25.0,0.0,2253.6,60.0,DESCENT
207.2,5092.34,-25.0,0.0,2254.95,60.0,DESCENT
207.3,5089.84,-25.0,0.0,2256.3,60.0,DESCENT
207.4,5087.34,-25.0,0.0,2257.65,60.0,DESCENT
207.5,5084.84,-25.0,0.0,2259.0,60.0,DESCENT
207.6,5082.34,-25.0,0.0,2260.35,60.0,DESCENT
207.7,5079.84,-25.0,0.0,2261.7,60.0,DESCENT
207.8,5077.34,-25.0,0.0,2263.05,60.0,DESCENT
207.9,5074.84,-25.0,0.0,2264.4,60.0,DESCENT
208.0,5072.34,-25.0,0.0,2265.75,60.0,DESCENT
208.1,5069.84,-25.0,0.0,2267.1,60.0,DESCENT
208.2,5067.34,-25.0,0.0,2268.45,60.0,DESCENT
208.3,5064.84,-25.0,0.0,2269.8,60.0,DESCENT
208.4,5062.34,-25.0,0.0,2271.15,60.0,DESCENT
208.5,5059.84,-25.0,0.0,2272.5,60.0,DESCENT
208.6,5057.34,-25.0,0.0,2273.85,60.0,DESCENT
208.7,5054.84,-25.0,0.0,2275.2,60.0,DESCENT
208.8,5052.34,-25.0,0.0,2276.55,60.0,DESCENT
208.9,5049.84,-25.0,0.0,2277.9,60.0,DESCENT
209.0,5047.34,-25.0,0.0,2279.25,60.0,DESCENT
209.1,5044.84,-25.0,0.0,2280.6,60.0,DESCENT
209.2,5042.34,-25.0,0.0,2281.95,60.0,DESCENT
209.3,5039.84,-25.0,0.0,2283.3,60.0,DESCENT
209.4,5037.34,-25.0,0.0,2284.65,60.0,DESCENT
209.5,5034.84,-25.0,0.0,2286.0,60.0,DESCENT
209.6,5032.34,-25.0,0.0,2287.35,60.0,DESCENT
209.7,5029.84,-25.0,0.0,2288.7,60.0,DESCENT
209.8,5027.34,-25.0,0.0,2290.05,60.0,DESCENT
209.9,5024.84,-25.0,0.0,2291.4,60.0,DESCENT
210.0,5022.34,-25.0,0.0,2292.75,60.0,DESCENT
210.1,5019.84,-25.0,0.0,2294.1,60.0,DESCENT
210.2,5017.34,-25.0,0.0,2295.45,60.0,DESCENT
210.3,5014.84,-25.0,0.0,2296.8,60.0,DESCENT
210.4,5012.34,-25.0,0.0,2298.15,60.0,DESCENT
210.5,5009.84,-25.0,0.0,2299.5,60.0,DESCENT
210.6,5007.34,-25.0,0.0,2300.85,60.0,DESCENT
210.7,5004.84,-25.0,0.0,2302.2,60.0,DESCENT
210.8,5002.34,-25.0,0.0,2303.55,60.0,DESCENT
210.9,4999.84,-25.0,0.0,2304.9,60.0,DESCENT
211.0,4997.34,-25.0,0.0,2306.25,60.0,DESCENT
211.1,4994.84,-25.0,0.0,2307.6,60.0,DESCENT
211.2,4992.34,-25.0,0.0,2308.95,60.0,DESCENT
211.3,4989.84,-25.0,0.0,2310.3,60.0,DESCENT
211.4,4987.34,-25.0,0.0,2311.65,60.0,DESCENT
211.5,4984.84,-25.0,0.0,2313.0,60.0,DESCENT
211.6,4982.34,-25.0,0.0,2314.35,60.0,DESCENT
211.7,4979.84,-25.0,0.0,2315.7,60.0,DESCENT
211.8,4977.34,-25.0,0.0,2317.05,60.0,DESCENT
211.9,4974.84,-25.0,0.0,2318.4,60.0,DESCENT
212.0,4972.34,-25.0,0.0,2319.75,60.0,DESCENT
212.1,4969.84,-25.0,0.0,2321.1,60.0,DESCENT
212.2,4967.34,-25.0,0.0,2322.45,60.0,DESCENT
212.3,4964.84,-25.0,0.0,2323.8,60.0,DESCENT
212.4,4962.34,-25.0,0.0,2325.15,60.0,DESCENT
212.5,4959.84,-25.0,0.0,2326.5,60.0,DESCENT
212.6,4957.34,-25.0,0.0,2327.85,60.0,DESCENT
212.7,4954.84,-25.0,0.0,2329.2,60.0,DESCENT
212.8,4952.34,-25.0,0.0,2330.55,60.0,DESCENT
212.9,4949.84,-25.0,0.0,2331.9,60.0,DESCENT
213.0,4947.34,-25.0,0.0,2333.25,60.0,DESCENT
213.1,4944.84,-25.0,0.0,2334.6,60.0,DESCENT
213.2,4942.34,-25.0,0.0,2335.95,60.0,DESCENT
213.3,4939.84,-25.0,0.0,2337.3,60.0,DESCENT
213.4,4937.34,-25.0,0.0,2338.65,60.0,DESCENT
213.5,4934.84,-25.0,0.0,2340.0,60.0,DESCENT
213.6,4932.34,-25.0,0.0,2341.35,60.0,DESCENT
213.7,4929.84,-25.0,0.0,2342.7,60.0,DESCENT
213.8,4927.34,-25.0,0.0,2344.05,60.0,DESCENT
213.9,4924.84,-25.0,0.0,2345.4,60.0,DESCENT
214.0,4922.34,-25.0,0.0,2346.75,60.0,DESCENT
214.1,4919.84,-25.0,0.0,2348.1,60.0,DESCENT
214.2,4917.34,-25.0,0.0,2349.45,60.0,DESCENT
214.3,4914.84,-25.0,0.0,2350.8,60.0,DESCENT
214.4,4912.34,-25.0,0.0,2352.15,60.0,DESCENT
214.5,4909.84,-25.0,0.0,2353.5,60.0,DESCENT
214.6,4907.34,-25.0,0.0,2354.85,60.0,DESCENT
214.7,4904.84,-25.0,0.0,2356.2,60.0,DESCENT
214.8,4902.34,-25.0,0.0,2357.55,60.0,DESCENT
214.9,4899.84,-25.0,0.0,2358.9,60.0,DESCENT
215.0,4897.34,-25.0,0.0,2360.25,60.0,DESCENT
215.1,4894.84,-25.0,0.0,2361.6,60.0,DESCENT
215.2,4892.34,-25.0,0.0,2362.95,60.0,DESCENT
215.3,4889.84,-25.0,0.0,2364.3,60.0,DESCENT
215.4,4887.34,-25.0,0.0,2365.65,60.0,DESCENT
215.5,4884.84,-25.0,0.0,2367.0,60.0,DESCENT
215.6,4882.34,-25.0,0.0,2368.35,60.0,DESCENT
215.7,4879.84,-25.0,0.0,2369.7,60.0,DESCENT
215.8,4877.34,-25.0,0.0,2371.05,60.0,DESCENT
215.9,4874.84,-25.0,0.0,2372.4,60.0,DESCENT
216.0,4872.34,-25.0,0.0,2373.75,60.0,DESCENT
216.1,4869.84,-25.0,0.0,2375.1,60.0,DESCENT
216.2,4867.34,-25.0,0.0,2376.45,60.0,DESCENT
216.3,4864.84,-25.0,0.0,2377.8,60.0,DESCENT
216.4,4862.34,-25.0,0.0,2379.15,60.0,DESCENT
216.5,4859.84,-25.0,0.0,2380.5,60.0,DESCENT
216.6,4857.34,-25.0,0.0,2381.85,60.0,DESCENT
216.7,4854.84,-25.0,0.0,2383.2,60.0,DESCENT
216.8,4852.34,-25.0,0.0,2384.55,60.0,DESCENT
216.9,4849.84,-25.0,0.0,2385.9,60.0,DESCENT
217.0,4847.34,-25.0,0.0,2387.25,60.0,DESCENT
217.1,4844.84,-25.0,0.0,2388.6,60.0,DESCENT
